command_prompt__command,keyboard_entry__data,mode_switches__mode,mode_switches__num_switches,user_vel__velocity_layout_data_offset
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
Hard Sip,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
Soft Puff,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
Soft Sip,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
Hard Puff,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,2.0,4.0,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,
,,,,
,,,,0.0
,,,,
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
,,,,
,,,,0.0
,,,,0.0
,,,,0.0
,,,,0.0
